Arch_ID,Config,Val_Loss,C2_w,C2_d,C2_idx,C3_w,C3_d,C3_idx,C4_w,C4_d,C4_idx,C5_w,C5_d,C5_idx
383,"[56, 10, 12, 51]",1.0782863821512387,120,1,56,24,3,10,32,1,12,104,4,51
815,"[6, 57, 55, 0]",1.0787059252644762,16,3,6,120,2,57,112,4,55,8,1,0
661,"[40, 41, 45, 20]",1.0788792070047355,88,1,40,88,2,41,96,2,45,48,1,20
909,"[48, 11, 7, 55]",1.078924627215774,104,1,48,24,4,11,16,4,7,112,4,55
423,"[36, 27, 25, 36]",1.0792699971316773,80,1,36,56,4,27,56,2,25,80,1,36
371,"[25, 28, 28, 26]",1.0794926683108013,56,2,25,64,1,28,64,1,28,56,3,26
975,"[18, 52, 24, 26]",1.0796317840799874,40,3,18,112,1,52,56,1,24,56,3,26
169,"[19, 23, 11, 0]",1.0797402255329085,40,4,19,48,4,23,24,4,11,8,1,0
862,"[9, 50, 1, 6]",1.0806531074606343,24,2,9,104,3,50,8,2,1,16,3,6
898,"[11, 53, 28, 37]",1.0808466805352106,24,4,11,112,2,53,64,1,28,80,2,37
395,"[48, 27, 25, 16]",1.0810066329108343,104,1,48,56,4,27,56,2,25,40,1,16
921,"[32, 27, 20, 3]",1.0810830019138478,72,1,32,56,4,27,48,1,20,8,4,3
538,"[40, 25, 3, 26]",1.081228928801454,88,1,40,56,2,25,8,4,3,56,3,26
210,"[48, 29, 15, 28]",1.08152648622607,104,1,48,64,2,29,32,4,15,64,1,28
597,"[23, 6, 44, 18]",1.081648576406785,48,4,23,16,3,6,96,1,44,40,3,18
109,"[1, 53, 50, 55]",1.0816971622867348,8,2,1,112,2,53,104,3,50,112,4,55
630,"[1, 43, 30, 27]",1.0817316704326205,8,2,1,88,4,43,64,3,30,56,4,27
447,"[23, 7, 41, 5]",1.0818801301497,48,4,23,16,4,7,88,2,41,16,2,5
281,"[52, 18, 10, 3]",1.0825885696175657,112,1,52,40,3,18,24,3,10,8,4,3
137,"[44, 12, 33, 27]",1.0835290396655048,96,1,44,32,1,12,72,2,33,56,4,27
368,"[2, 47, 22, 27]",1.0839800356346885,8,3,2,96,4,47,48,3,22,56,4,27
670,"[1, 35, 55, 46]",1.0843820380575864,8,2,1,72,4,35,112,4,55,96,3,46
519,"[44, 13, 22, 9]",1.0846486945211151,96,1,44,32,2,13,48,3,22,24,2,9
990,"[9, 57, 7, 25]",1.084894792533215,24,2,9,120,2,57,16,4,7,56,2,25
693,"[44, 37, 7, 5]",1.0853903911731861,96,1,44,80,2,37,16,4,7,16,2,5
633,"[22, 12, 21, 17]",1.0854583102979778,48,3,22,32,1,12,48,2,21,40,2,17
279,"[32, 6, 59, 10]",1.0856408933062611,72,1,32,16,3,6,120,4,59,24,3,10
124,"[36, 44, 13, 42]",1.086079994837443,80,1,36,96,1,44,32,2,13,88,3,42
773,"[8, 53, 35, 12]",1.0862662645033847,24,1,8,112,2,53,72,4,35,32,1,12
800,"[13, 47, 6, 4]",1.0865045572504586,32,2,13,96,4,47,16,3,6,16,1,4
797,"[26, 28, 0, 47]",1.0868481588952335,56,3,26,64,1,28,8,1,0,96,4,47
712,"[3, 31, 59, 58]",1.0870550841460993,8,4,3,64,4,31,120,4,59,120,3,58
301,"[15, 0, 59, 10]",1.087093855863736,32,4,15,8,1,0,120,4,59,24,3,10
12,"[18, 48, 10, 6]",1.0871809956468181,40,3,18,104,1,48,24,3,10,16,3,6
179,"[24, 31, 57, 4]",1.0874547914222434,56,1,24,64,4,31,120,2,57,16,1,4
86,"[17, 49, 44, 2]",1.0876237573447052,40,2,17,104,2,49,96,1,44,8,3,2
963,"[19, 44, 19, 20]",1.087869746449553,40,4,19,96,1,44,40,4,19,48,1,20
170,"[3, 46, 51, 49]",1.0879848628868292,8,4,3,96,3,46,104,4,51,104,2,49
422,"[10, 57, 28, 7]",1.0887560564794658,24,3,10,120,2,57,64,1,28,16,4,7
636,"[19, 48, 7, 21]",1.089217413354803,40,4,19,104,1,48,16,4,7,48,2,21
480,"[15, 44, 30, 52]",1.08926436636183,32,4,15,96,1,44,64,3,30,112,1,52
674,"[3, 49, 58, 58]",1.0893015810001043,8,4,3,104,2,49,120,3,58,120,3,58
382,"[44, 4, 55, 50]",1.0899017497345254,96,1,44,16,1,4,112,4,55,104,3,50
28,"[32, 49, 1, 41]",1.090419343960138,72,1,32,104,2,49,8,2,1,88,2,41
246,"[33, 3, 36, 34]",1.0905976427925959,72,2,33,8,4,3,80,1,36,72,3,34
190,"[26, 13, 5, 5]",1.0906448901435475,56,3,26,32,2,13,16,2,5,16,2,5
245,"[40, 28, 23, 21]",1.0906540339375719,88,1,40,64,1,28,48,4,23,48,2,21
19,"[19, 17, 3, 7]",1.0906542120156464,40,4,19,40,2,17,8,4,3,16,4,7
520,"[18, 40, 52, 14]",1.0907259576114607,40,3,18,88,1,40,112,1,52,32,3,14
491,"[23, 9, 2, 15]",1.0910339686605666,48,4,23,24,2,9,8,3,2,32,4,15
340,"[18, 33, 21, 20]",1.0910918808277743,40,3,18,72,2,33,48,2,21,48,1,20
31,"[29, 44, 32, 53]",1.0915768058211714,64,2,29,96,1,44,72,1,32,112,2,53
905,"[44, 27, 14, 0]",1.0921818407965296,96,1,44,56,4,27,32,3,14,8,1,0
212,"[12, 47, 21, 24]",1.0926583335723405,32,1,12,96,4,47,48,2,21,56,1,24
452,"[3, 47, 39, 10]",1.09303961933395,8,4,3,96,4,47,80,4,39,24,3,10
107,"[1, 46, 43, 33]",1.0932585839872007,8,2,1,96,3,46,88,4,43,72,2,33
373,"[48, 21, 15, 44]",1.0938476441818992,104,1,48,48,2,21,32,4,15,96,1,44
656,"[33, 10, 53, 8]",1.0938658824673406,72,2,33,24,3,10,112,2,53,24,1,8
88,"[14, 31, 6, 12]",1.0938676595687866,32,3,14,64,4,31,16,3,6,32,1,12
364,"[32, 56, 9, 43]",1.0942319889127472,72,1,32,120,1,56,24,2,9,88,4,43
37,"[29, 48, 14, 32]",1.0960000135280468,64,2,29,104,1,48,32,3,14,72,1,32
329,"[52, 36, 11, 30]",1.0960190450703655,112,1,52,80,1,36,24,4,11,64,3,30
847,"[32, 56, 39, 8]",1.0964464964690033,72,1,32,120,1,56,80,4,39,24,1,8
416,"[3, 43, 38, 14]",1.0966390113771698,8,4,3,88,4,43,80,3,38,32,3,14
489,"[44, 24, 13, 38]",1.096705346931646,96,1,44,56,1,24,32,2,13,80,3,38
276,"[52, 6, 29, 38]",1.0967140602476804,112,1,52,16,3,6,64,2,29,80,3,38
933,"[56, 17, 7, 57]",1.0968987191164936,120,1,56,40,2,17,16,4,7,120,2,57
791,"[7, 47, 45, 40]",1.097358727896655,16,4,7,96,4,47,96,2,45,88,1,40
570,"[29, 24, 36, 11]",1.0974933402037914,64,2,29,56,1,24,80,1,36,24,4,11
937,"[19, 3, 41, 37]",1.0976072284910414,40,4,19,8,4,3,88,2,41,80,2,37
684,"[48, 14, 19, 8]",1.098478242938901,104,1,48,32,3,14,40,4,19,24,1,8
547,"[22, 16, 5, 14]",1.0985271989563365,48,3,22,40,1,16,16,2,5,32,3,14
310,"[37, 2, 6, 38]",1.0989640090200636,80,2,37,8,3,2,16,3,6,80,3,38
120,"[52, 17, 11, 5]",1.0990073239361797,112,1,52,40,2,17,24,4,11,16,2,5
338,"[4, 51, 32, 7]",1.099145832621021,16,1,4,104,4,51,72,1,32,16,4,7
486,"[13, 49, 6, 1]",1.0993919666902519,32,2,13,104,2,49,16,3,6,8,2,1
359,"[56, 13, 30, 52]",1.0997813402870555,120,1,56,32,2,13,64,3,30,112,1,52
271,"[0, 54, 33, 43]",1.1001914518850822,8,1,0,112,3,54,72,2,33,88,4,43
199,"[1, 50, 52, 59]",1.1004317071702745,8,2,1,104,3,50,112,1,52,120,4,59
139,"[22, 1, 52, 42]",1.1005224688553517,48,3,22,8,2,1,112,1,52,88,3,42
736,"[48, 36, 25, 10]",1.1005884386875011,104,1,48,80,1,36,56,2,25,24,3,10
695,"[1, 50, 52, 55]",1.100764924361382,8,2,1,104,3,50,112,1,52,112,4,55
965,"[22, 8, 3, 35]",1.1008817376913849,48,3,22,24,1,8,8,4,3,72,4,35
565,"[26, 28, 3, 57]",1.101704716682434,56,3,26,64,1,28,8,4,3,120,2,57
488,"[52, 44, 27, 56]",1.1021166061177665,112,1,52,96,1,44,56,4,27,120,1,56
118,"[16, 39, 13, 44]",1.1023735367221597,40,1,16,80,4,39,32,2,13,96,1,44
533,"[1, 43, 37, 38]",1.1026253987241674,8,2,1,88,4,43,80,2,37,80,3,38
942,"[3, 35, 58, 18]",1.1030721576125533,8,4,3,72,4,35,120,3,58,40,3,18
352,"[52, 11, 34, 32]",1.103301645796976,112,1,52,24,4,11,72,3,34,72,1,32
140,"[19, 25, 24, 2]",1.1036266206223289,40,4,19,56,2,25,56,1,24,8,3,2
144,"[44, 40, 32, 39]",1.1037246415644517,96,1,44,88,1,40,72,1,32,80,4,39
10,"[32, 56, 40, 59]",1.104338350855274,72,1,32,120,1,56,88,1,40,120,4,59
313,"[32, 37, 29, 24]",1.1044146352344089,72,1,32,80,2,37,64,2,29,56,1,24
478,"[0, 38, 50, 46]",1.1045421560605366,8,1,0,80,3,38,104,3,50,96,3,46
191,"[22, 2, 33, 6]",1.1046319096176713,48,3,22,8,3,2,72,2,33,16,3,6
980,"[48, 28, 33, 17]",1.104639059231605,104,1,48,64,1,28,72,2,33,40,2,17
449,"[3, 43, 27, 33]",1.1046508491775135,8,4,3,88,4,43,56,4,27,72,2,33
726,"[11, 42, 6, 52]",1.1046573652161493,24,4,11,88,3,42,16,3,6,112,1,52
7,"[19, 4, 32, 58]",1.1053684280242448,40,4,19,16,1,4,72,1,32,120,3,58
233,"[23, 1, 17, 41]",1.105512848606816,48,4,23,8,2,1,40,2,17,88,2,41
473,"[29, 1, 20, 55]",1.10615258599505,64,2,29,8,2,1,48,1,20,112,4,55
928,"[5, 50, 2, 7]",1.1065380610065696,16,2,5,104,3,50,8,3,2,16,4,7
749,"[56, 28, 19, 13]",1.106808798548616,120,1,56,64,1,28,40,4,19,32,2,13
786,"[22, 22, 3, 28]",1.107618138378049,48,3,22,48,3,22,8,4,3,64,1,28
317,"[23, 3, 6, 27]",1.1077028579182095,48,4,23,8,4,3,16,3,6,56,4,27
305,"[2, 43, 10, 50]",1.1077826508769282,8,3,2,88,4,43,24,3,10,104,3,50
61,"[23, 20, 14, 36]",1.1080706561053242,48,4,23,48,1,20,32,3,14,80,1,36
622,"[17, 50, 36, 20]",1.1085822883947396,40,2,17,104,3,50,80,1,36,48,1,20
653,"[11, 34, 29, 8]",1.108616985656597,24,4,11,72,3,34,64,2,29,24,1,8
426,"[21, 48, 48, 41]",1.1087607976831035,48,2,21,104,1,48,104,1,48,88,2,41
639,"[0, 57, 39, 59]",1.1088513577425922,8,1,0,120,2,57,80,4,39,120,4,59
135,"[2, 58, 16, 39]",1.108983220141611,8,3,2,120,3,58,40,1,16,80,4,39
330,"[52, 48, 5, 35]",1.1091032837644035,112,1,52,104,1,48,16,2,5,72,4,35
222,"[56, 9, 26, 5]",1.1091911873699707,120,1,56,24,2,9,56,3,26,16,2,5
468,"[10, 45, 37, 12]",1.1094406401669537,24,3,10,96,2,45,80,2,37,32,1,12
569,"[29, 33, 5, 28]",1.1095153196358387,64,2,29,72,2,33,16,2,5,64,1,28
24,"[13, 43, 44, 36]",1.109621602811931,32,2,13,88,4,43,96,1,44,80,1,36
341,"[4, 51, 3, 14]",1.1099081959253476,16,1,4,104,4,51,8,4,3,32,3,14
3,"[4, 50, 23, 8]",1.1107221363503257,16,1,4,104,3,50,48,4,23,24,1,8
440,"[3, 39, 14, 23]",1.111100940056789,8,4,3,80,4,39,32,3,14,48,4,23
404,"[44, 29, 25, 24]",1.111122057761675,96,1,44,64,2,29,56,2,25,56,1,24
357,"[22, 24, 33, 44]",1.1112095021907193,48,3,22,56,1,24,72,2,33,96,1,44
50,"[3, 51, 24, 46]",1.111513125307766,8,4,3,104,4,51,56,1,24,96,3,46
821,"[13, 53, 14, 0]",1.1116510806260285,32,2,13,112,2,53,32,3,14,8,1,0
347,"[29, 5, 9, 21]",1.1122599339779513,64,2,29,16,2,5,24,2,9,48,2,21
947,"[19, 10, 2, 37]",1.1124102142122057,40,4,19,24,3,10,8,3,2,80,2,37
637,"[19, 6, 36, 57]",1.1125768651196986,40,4,19,16,3,6,80,1,36,120,2,57
198,"[29, 5, 36, 49]",1.1126365043498851,64,2,29,16,2,5,80,1,36,104,2,49
288,"[4, 39, 23, 8]",1.112788095150465,16,1,4,80,4,39,48,4,23,24,1,8
250,"[13, 43, 32, 32]",1.113068597552217,32,2,13,88,4,43,72,1,32,72,1,32
514,"[19, 52, 41, 20]",1.1142621400915547,40,4,19,112,1,52,88,2,41,48,1,20
993,"[48, 40, 15, 6]",1.114493109561779,104,1,48,88,1,40,32,4,15,16,3,6
553,"[15, 33, 7, 40]",1.1148816597314528,32,4,15,72,2,33,16,4,7,88,1,40
273,"[52, 21, 8, 45]",1.1151191003528642,112,1,52,48,2,21,24,1,8,96,2,45
931,"[44, 1, 54, 46]",1.1153548499684276,96,1,44,8,2,1,112,3,54,96,3,46
803,"[25, 44, 33, 52]",1.1153678231769137,56,2,25,96,1,44,72,2,33,112,1,52
445,"[16, 52, 55, 44]",1.1156018258612832,40,1,16,112,1,52,112,4,55,96,1,44
719,"[56, 3, 53, 51]",1.1157859718358074,120,1,56,8,4,3,112,2,53,104,4,51
623,"[15, 35, 56, 28]",1.1162416993835826,32,4,15,72,4,35,120,1,56,64,1,28
168,"[11, 57, 4, 33]",1.1171240747710804,24,4,11,120,2,57,16,1,4,72,2,33
610,"[18, 19, 6, 4]",1.1171569596102209,40,3,18,40,4,19,16,3,6,16,1,4
320,"[40, 15, 45, 20]",1.1172226593818193,88,1,40,32,4,15,96,2,45,48,1,20
180,"[52, 22, 6, 56]",1.1172874054791015,112,1,52,48,3,22,16,3,6,120,1,56
202,"[36, 44, 58, 4]",1.1174347908408553,80,1,36,96,1,44,120,3,58,16,1,4
469,"[15, 1, 51, 48]",1.1176642311943903,32,4,15,8,2,1,104,4,51,104,1,48
396,"[9, 57, 8, 10]",1.1176747885751135,24,2,9,120,2,57,24,1,8,24,3,10
343,"[28, 45, 7, 32]",1.1176863805747326,64,1,28,96,2,45,16,4,7,72,1,32
643,"[56, 17, 53, 44]",1.1181581903387,120,1,56,40,2,17,112,2,53,96,1,44
732,"[1, 57, 51, 25]",1.1188146236502094,8,2,1,120,2,57,104,4,51,56,2,25
232,"[48, 28, 45, 3]",1.118946534615976,104,1,48,64,1,28,96,2,45,8,4,3
513,"[0, 51, 21, 50]",1.1190824876596899,8,1,0,104,4,51,48,2,21,104,3,50
986,"[0, 46, 33, 46]",1.119376137668704,8,1,0,96,3,46,72,2,33,96,3,46
873,"[19, 10, 41, 8]",1.1194700466261969,40,4,19,24,3,10,88,2,41,24,1,8
377,"[56, 3, 30, 46]",1.1195564836631586,120,1,56,8,4,3,64,3,30,96,3,46
973,"[6, 43, 0, 21]",1.120090045310833,16,3,6,88,4,43,8,1,0,48,2,21
882,"[48, 48, 28, 38]",1.1201117384580919,104,1,48,104,1,48,64,1,28,80,3,38
375,"[25, 24, 41, 32]",1.120181252926956,56,2,25,56,1,24,88,2,41,72,1,32
433,"[29, 1, 33, 9]",1.1205566709424242,64,2,29,8,2,1,72,2,33,24,2,9
2,"[40, 25, 1, 21]",1.1212752520302196,88,1,40,56,2,25,8,2,1,48,2,21
148,"[48, 16, 10, 27]",1.1221299642398033,104,1,48,40,1,16,24,3,10,56,4,27
296,"[1, 57, 47, 21]",1.1222234699461195,8,2,1,120,2,57,96,4,47,48,2,21
680,"[28, 31, 3, 56]",1.1227981455532121,64,1,28,64,4,31,8,4,3,120,1,56
490,"[40, 8, 43, 5]",1.122828162746665,88,1,40,24,1,8,88,4,43,16,2,5
55,"[2, 47, 25, 57]",1.1233269601692388,8,3,2,96,4,47,56,2,25,120,2,57
285,"[33, 8, 18, 12]",1.123834373038492,72,2,33,24,1,8,40,3,18,32,1,12
236,"[5, 46, 25, 48]",1.1240306974929055,16,2,5,96,3,46,56,2,25,104,1,48
982,"[7, 53, 44, 25]",1.1240336298942566,16,4,7,112,2,53,96,1,44,56,2,25
920,"[40, 17, 41, 32]",1.1240507231818304,88,1,40,40,2,17,88,2,41,72,1,32
251,"[24, 43, 32, 12]",1.1242907967096494,56,1,24,88,4,43,72,1,32,32,1,12
123,"[8, 57, 21, 9]",1.1244868408014745,24,1,8,120,2,57,48,2,21,24,2,9
521,"[1, 58, 37, 11]",1.1247005102075176,8,2,1,120,3,58,80,2,37,24,4,11
