Arch_ID,Config,Val_Loss,C2_w,C2_d,C2_idx,C3_w,C3_d,C3_idx,C4_w,C4_d,C4_idx,C5_w,C5_d,C5_idx
980,"[22, 12, 35, 39]",0.6521240651607514,48,3,22,32,1,12,72,4,35,80,4,39
116,"[22, 30, 48, 27]",0.6557838201522828,48,3,22,64,3,30,104,1,48,56,4,27
837,"[22, 36, 45, 43]",0.658519583940506,48,3,22,80,1,36,96,2,45,88,4,43
766,"[22, 12, 6, 27]",0.661873459815979,48,3,22,32,1,12,16,3,6,56,4,27
514,"[22, 27, 32, 38]",0.6626910746097565,48,3,22,56,4,27,72,1,32,80,3,38
475,"[29, 30, 8, 23]",0.6630308747291564,64,2,29,64,3,30,24,1,8,48,4,23
331,"[26, 15, 40, 46]",0.6655712366104126,56,3,26,32,4,15,88,1,40,96,3,46
204,"[22, 27, 28, 21]",0.6694549679756164,48,3,22,56,4,27,64,1,28,48,2,21
879,"[22, 24, 43, 19]",0.6713306784629822,48,3,22,56,1,24,88,4,43,40,4,19
732,"[22, 19, 47, 46]",0.6724168837070466,48,3,22,40,4,19,96,4,47,96,3,46
752,"[21, 38, 28, 39]",0.6762464046478271,48,2,21,80,3,38,64,1,28,80,4,39
17,"[22, 29, 40, 15]",0.6784631788730622,48,3,22,64,2,29,88,1,40,32,4,15
989,"[22, 34, 24, 37]",0.679295688867569,48,3,22,72,3,34,56,1,24,80,2,37
437,"[29, 41, 4, 11]",0.6797923922538758,64,2,29,88,2,41,16,1,4,24,4,11
679,"[25, 34, 28, 50]",0.6802743434906006,56,2,25,72,3,34,64,1,28,104,3,50
676,"[25, 24, 38, 27]",0.6807020366191864,56,2,25,56,1,24,80,3,38,56,4,27
349,"[22, 28, 39, 45]",0.6808666944503784,48,3,22,64,1,28,80,4,39,96,2,45
883,"[22, 15, 8, 37]",0.6817006826400757,48,3,22,32,4,15,24,1,8,80,2,37
281,"[22, 11, 31, 21]",0.6846795022487641,48,3,22,24,4,11,64,4,31,48,2,21
472,"[29, 25, 46, 45]",0.6851611316204071,64,2,29,56,2,25,96,3,46,96,2,45
521,"[26, 14, 14, 38]",0.6852348923683167,56,3,26,32,3,14,32,3,14,80,3,38
636,"[22, 20, 54, 55]",0.6857958137989044,48,3,22,48,1,20,112,3,54,112,4,55
687,"[25, 41, 45, 38]",0.6873802661895752,56,2,25,88,2,41,96,2,45,80,3,38
957,"[22, 11, 48, 33]",0.6879417300224304,48,3,22,24,4,11,104,1,48,72,2,33
153,"[29, 11, 39, 18]",0.6882857203483581,64,2,29,24,4,11,80,4,39,40,3,18
298,"[26, 7, 12, 46]",0.6886516749858856,56,3,26,16,4,7,32,1,12,96,3,46
185,"[21, 31, 7, 30]",0.6888523817062377,48,2,21,64,4,31,16,4,7,64,3,30
936,"[21, 27, 46, 30]",0.6891322433948517,48,2,21,56,4,27,96,3,46,64,3,30
754,"[22, 15, 49, 47]",0.6894785583019256,48,3,22,32,4,15,104,2,49,96,4,47
643,"[22, 17, 49, 15]",0.6895062565803528,48,3,22,40,2,17,104,2,49,32,4,15
117,"[23, 12, 18, 42]",0.6898346245288849,48,4,23,32,1,12,40,3,18,88,3,42
661,"[22, 32, 18, 59]",0.6902100265026092,48,3,22,72,1,32,40,3,18,120,4,59
486,"[21, 48, 45, 21]",0.6903822302818299,48,2,21,104,1,48,96,2,45,48,2,21
163,"[25, 41, 48, 39]",0.6910691976547241,56,2,25,88,2,41,104,1,48,80,4,39
723,"[22, 23, 53, 14]",0.691085809469223,48,3,22,48,4,23,112,2,53,32,3,14
307,"[26, 15, 33, 22]",0.6917735874652863,56,3,26,32,4,15,72,2,33,48,3,22
501,"[22, 10, 52, 26]",0.6918925046920776,48,3,22,24,3,10,112,1,52,56,3,26
613,"[26, 7, 57, 38]",0.6918980002403259,56,3,26,16,4,7,120,2,57,80,3,38
206,"[21, 15, 57, 7]",0.6919570505619049,48,2,21,32,4,15,120,2,57,16,4,7
864,"[23, 4, 42, 19]",0.692027622461319,48,4,23,16,1,4,88,3,42,40,4,19
479,"[23, 20, 22, 50]",0.6922755062580108,48,4,23,48,1,20,48,3,22,104,3,50
365,"[14, 27, 48, 47]",0.6928378224372864,32,3,14,56,4,27,104,1,48,96,4,47
15,"[21, 39, 16, 25]",0.6933603465557099,48,2,21,80,4,39,40,1,16,56,2,25
197,"[22, 37, 31, 11]",0.6942550420761109,48,3,22,80,2,37,64,4,31,24,4,11
702,"[26, 12, 49, 2]",0.694698017835617,56,3,26,32,1,12,104,2,49,8,3,2
781,"[22, 17, 29, 17]",0.6947481513023377,48,3,22,40,2,17,64,2,29,40,2,17
890,"[29, 29, 22, 6]",0.6949522018432617,64,2,29,64,2,29,48,3,22,16,3,6
656,"[25, 45, 36, 7]",0.6951425611972809,56,2,25,96,2,45,80,1,36,16,4,7
678,"[21, 34, 14, 25]",0.6951861262321473,48,2,21,72,3,34,32,3,14,56,2,25
995,"[14, 42, 49, 38]",0.6952482998371124,32,3,14,88,3,42,104,2,49,80,3,38
557,"[26, 40, 16, 22]",0.6954858362674713,56,3,26,88,1,40,40,1,16,48,3,22
487,"[22, 14, 12, 7]",0.6960862576961517,48,3,22,32,3,14,32,1,12,16,4,7
52,"[15, 57, 14, 43]",0.696176040172577,32,4,15,120,2,57,32,3,14,88,4,43
188,"[18, 27, 36, 22]",0.696403568983078,40,3,18,56,4,27,80,1,36,48,3,22
830,"[22, 45, 5, 33]",0.6964587390422821,48,3,22,96,2,45,16,2,5,72,2,33
76,"[15, 36, 34, 54]",0.6966680645942688,32,4,15,80,1,36,72,3,34,112,3,54
253,"[14, 21, 47, 39]",0.6967148661613465,32,3,14,48,2,21,96,4,47,80,4,39
638,"[21, 45, 24, 46]",0.6967916250228882,48,2,21,96,2,45,56,1,24,96,3,46
267,"[29, 19, 50, 31]",0.6972646474838257,64,2,29,40,4,19,104,3,50,64,4,31
378,"[25, 45, 12, 11]",0.6978924512863159,56,2,25,96,2,45,32,1,12,24,4,11
819,"[22, 15, 19, 21]",0.698066645860672,48,3,22,32,4,15,40,4,19,48,2,21
170,"[26, 36, 15, 44]",0.6981017649173736,56,3,26,80,1,36,32,4,15,96,1,44
901,"[14, 30, 34, 46]",0.6983616828918457,32,3,14,64,3,30,72,3,34,96,3,46
230,"[19, 45, 16, 27]",0.698671156167984,40,4,19,96,2,45,40,1,16,56,4,27
814,"[18, 12, 43, 45]",0.6989695012569428,40,3,18,32,1,12,88,4,43,96,2,45
542,"[29, 4, 50, 47]",0.6990009427070618,64,2,29,16,1,4,104,3,50,96,4,47
463,"[15, 42, 8, 26]",0.699270099401474,32,4,15,88,3,42,24,1,8,56,3,26
126,"[22, 21, 54, 49]",0.6993704378604889,48,3,22,48,2,21,112,3,54,104,2,49
716,"[14, 31, 52, 15]",0.6996807932853699,32,3,14,64,4,31,112,1,52,32,4,15
202,"[18, 34, 34, 7]",0.7003129839897155,40,3,18,72,3,34,72,3,34,16,4,7
75,"[25, 33, 40, 21]",0.7003178477287293,56,2,25,72,2,33,88,1,40,48,2,21
210,"[22, 22, 17, 31]",0.7003327488899231,48,3,22,48,3,22,40,2,17,64,4,31
60,"[21, 31, 9, 14]",0.7004370212554931,48,2,21,64,4,31,24,2,9,32,3,14
932,"[22, 18, 34, 10]",0.7004507958889008,48,3,22,40,3,18,72,3,34,24,3,10
272,"[21, 35, 26, 21]",0.7005867004394531,48,2,21,72,4,35,56,3,26,48,2,21
222,"[22, 15, 53, 17]",0.701019960641861,48,3,22,32,4,15,112,2,53,40,2,17
769,"[28, 43, 48, 11]",0.701214075088501,64,1,28,88,4,43,104,1,48,24,4,11
710,"[21, 26, 44, 2]",0.7014501929283142,48,2,21,56,3,26,96,1,44,8,3,2
797,"[22, 25, 51, 32]",0.7020990490913391,48,3,22,56,2,25,104,4,51,72,1,32
646,"[21, 27, 7, 33]",0.7022714436054229,48,2,21,56,4,27,16,4,7,72,2,33
715,"[33, 22, 28, 6]",0.7024608194828034,72,2,33,48,3,22,64,1,28,16,3,6
584,"[26, 15, 11, 2]",0.7026435434818268,56,3,26,32,4,15,24,4,11,8,3,2
824,"[18, 24, 29, 58]",0.70282182097435,40,3,18,56,1,24,64,2,29,120,3,58
273,"[21, 44, 50, 22]",0.7028293609619141,48,2,21,96,1,44,104,3,50,48,3,22
955,"[25, 21, 34, 57]",0.7030067026615143,56,2,25,48,2,21,72,3,34,120,2,57
51,"[20, 47, 12, 19]",0.7032616317272187,48,1,20,96,4,47,32,1,12,40,4,19
24,"[26, 20, 13, 37]",0.7038151860237122,56,3,26,48,1,20,32,2,13,80,2,37
724,"[21, 36, 38, 18]",0.704357248544693,48,2,21,80,1,36,80,3,38,40,3,18
633,"[25, 41, 42, 44]",0.7044317901134491,56,2,25,88,2,41,88,3,42,96,1,44
614,"[36, 30, 40, 26]",0.7047914743423462,80,1,36,64,3,30,88,1,40,56,3,26
182,"[23, 10, 30, 50]",0.7048496127128601,48,4,23,24,3,10,64,3,30,104,3,50
491,"[26, 25, 36, 17]",0.7052167475223541,56,3,26,56,2,25,80,1,36,40,2,17
427,"[21, 17, 46, 18]",0.7060064256191254,48,2,21,40,2,17,96,3,46,40,3,18
923,"[26, 4, 14, 35]",0.7060147106647492,56,3,26,16,1,4,32,3,14,72,4,35
148,"[22, 26, 23, 50]",0.7061191380023957,48,3,22,56,3,26,48,4,23,104,3,50
101,"[21, 30, 18, 35]",0.7062360763549804,48,2,21,64,3,30,40,3,18,72,4,35
99,"[29, 7, 29, 39]",0.7063183784484863,64,2,29,16,4,7,64,2,29,80,4,39
55,"[21, 26, 21, 43]",0.7066378355026245,48,2,21,56,3,26,48,2,21,88,4,43
398,"[22, 25, 33, 8]",0.7066446185112,48,3,22,56,2,25,72,2,33,24,1,8
642,"[14, 35, 49, 21]",0.707011091709137,32,3,14,72,4,35,104,2,49,48,2,21
637,"[22, 32, 6, 50]",0.7070665121078491,48,3,22,72,1,32,16,3,6,104,3,50
476,"[15, 35, 37, 38]",0.7071465849876404,32,4,15,72,4,35,80,2,37,80,3,38
322,"[15, 40, 34, 41]",0.7071684300899506,32,4,15,88,1,40,72,3,34,88,2,41
664,"[14, 38, 34, 22]",0.7072064995765686,32,3,14,80,3,38,72,3,34,48,3,22
218,"[25, 18, 44, 7]",0.7072273254394531,56,2,25,40,3,18,96,1,44,16,4,7
383,"[22, 19, 21, 10]",0.7073028028011322,48,3,22,40,4,19,48,2,21,24,3,10
495,"[15, 30, 44, 42]",0.7078277409076691,32,4,15,64,3,30,96,1,44,88,3,42
213,"[18, 48, 53, 41]",0.7079355359077454,40,3,18,104,1,48,112,2,53,88,2,41
289,"[26, 7, 53, 35]",0.7079755187034606,56,3,26,16,4,7,112,2,53,72,4,35
798,"[29, 12, 26, 22]",0.708003181219101,64,2,29,32,1,12,56,3,26,48,3,22
745,"[22, 15, 27, 45]",0.7080168187618255,48,3,22,32,4,15,56,4,27,96,2,45
239,"[14, 29, 31, 50]",0.708095932006836,32,3,14,64,2,29,64,4,31,104,3,50
409,"[22, 56, 16, 9]",0.7081756472587586,48,3,22,120,1,56,40,1,16,24,2,9
599,"[15, 24, 43, 13]",0.7082641422748566,32,4,15,56,1,24,88,4,43,32,2,13
169,"[14, 34, 48, 21]",0.7084002137184143,32,3,14,72,3,34,104,1,48,48,2,21
449,"[19, 8, 42, 27]",0.7084015548229218,40,4,19,24,1,8,88,3,42,56,4,27
317,"[33, 17, 34, 2]",0.7085323214530945,72,2,33,40,2,17,72,3,34,8,3,2
115,"[21, 49, 40, 13]",0.7085644185543061,48,2,21,104,2,49,88,1,40,32,2,13
692,"[33, 24, 33, 14]",0.7086508393287658,72,2,33,56,1,24,72,2,33,32,3,14
876,"[26, 8, 35, 15]",0.7086917996406555,56,3,26,24,1,8,72,4,35,32,4,15
526,"[17, 42, 43, 17]",0.7087723672389984,40,2,17,88,3,42,88,4,43,40,2,17
77,"[20, 38, 57, 5]",0.70917529463768,48,1,20,80,3,38,120,2,57,16,2,5
150,"[18, 31, 7, 59]",0.7092814922332764,40,3,18,64,4,31,16,4,7,120,4,59
945,"[21, 52, 18, 31]",0.709602278470993,48,2,21,112,1,52,40,3,18,64,4,31
226,"[28, 43, 15, 18]",0.7096675276756287,64,1,28,88,4,43,32,4,15,40,3,18
443,"[25, 12, 34, 34]",0.7097525298595428,56,2,25,32,1,12,72,3,34,72,3,34
397,"[26, 1, 45, 43]",0.7098480522632599,56,3,26,8,2,1,96,2,45,88,4,43
416,"[23, 20, 28, 11]",0.709901362657547,48,4,23,48,1,20,64,1,28,24,4,11
677,"[18, 22, 37, 42]",0.7099283814430237,40,3,18,48,3,22,80,2,37,88,3,42
578,"[15, 21, 39, 58]",0.709949004650116,32,4,15,48,2,21,80,4,39,120,3,58
376,"[25, 30, 3, 53]",0.7100101947784424,56,2,25,64,3,30,8,4,3,112,2,53
721,"[20, 27, 38, 59]",0.7102631866931916,48,1,20,56,4,27,80,3,38,120,4,59
485,"[21, 17, 51, 45]",0.710271543264389,48,2,21,40,2,17,104,4,51,96,2,45
387,"[29, 36, 57, 41]",0.7103235304355622,64,2,29,80,1,36,120,2,57,88,2,41
589,"[21, 37, 40, 45]",0.7105847954750061,48,2,21,80,2,37,88,1,40,96,2,45
834,"[23, 28, 9, 35]",0.7109528839588165,48,4,23,64,1,28,24,2,9,72,4,35
709,"[18, 33, 30, 43]",0.7111750304698944,40,3,18,72,2,33,64,3,30,88,4,43
768,"[29, 10, 11, 27]",0.7113894999027253,64,2,29,24,3,10,24,4,11,56,4,27
555,"[22, 15, 54, 5]",0.7115275144577027,48,3,22,32,4,15,112,3,54,16,2,5
700,"[21, 57, 19, 20]",0.7116335153579711,48,2,21,120,2,57,40,4,19,48,1,20
324,"[19, 40, 25, 43]",0.7117441236972809,40,4,19,88,1,40,56,2,25,88,4,43
28,"[22, 30, 3, 40]",0.7119282305240631,48,3,22,64,3,30,8,4,3,88,1,40
439,"[15, 56, 30, 37]",0.7119655191898346,32,4,15,120,1,56,64,3,30,80,2,37
922,"[32, 27, 33, 5]",0.7120470225811004,72,1,32,56,4,27,72,2,33,16,2,5
270,"[18, 48, 32, 23]",0.7123205780982971,40,3,18,104,1,48,72,1,32,48,4,23
401,"[17, 20, 55, 26]",0.7124739468097687,40,2,17,48,1,20,112,4,55,56,3,26
944,"[13, 34, 46, 27]",0.7126854300498963,32,2,13,72,3,34,96,3,46,56,4,27
454,"[22, 11, 17, 37]",0.7126924514770507,48,3,22,24,4,11,40,2,17,80,2,37
998,"[25, 21, 7, 23]",0.7129016816616058,56,2,25,48,2,21,16,4,7,48,4,23
659,"[15, 38, 36, 47]",0.7130098700523376,32,4,15,80,3,38,80,1,36,96,4,47
586,"[28, 30, 45, 27]",0.7130731284618378,64,1,28,64,3,30,96,2,45,56,4,27
53,"[25, 41, 2, 35]",0.7131503582000732,56,2,25,88,2,41,8,3,2,72,4,35
652,"[18, 41, 2, 2]",0.7132796883583069,40,3,18,88,2,41,8,3,2,8,3,2
104,"[25, 44, 17, 7]",0.7132916271686554,56,2,25,96,1,44,40,2,17,16,4,7
178,"[22, 7, 31, 32]",0.7134618997573853,48,3,22,16,4,7,64,4,31,72,1,32
740,"[25, 48, 13, 14]",0.7135640561580658,56,2,25,104,1,48,32,2,13,32,3,14
176,"[14, 28, 59, 38]",0.7138617217540741,32,3,14,64,1,28,120,4,59,80,3,38
235,"[13, 42, 39, 50]",0.7139616966247558,32,2,13,88,3,42,80,4,39,104,3,50
105,"[13, 38, 34, 38]",0.7142996847629547,32,2,13,80,3,38,72,3,34,80,3,38
925,"[44, 30, 44, 3]",0.7144318222999573,96,1,44,64,3,30,96,1,44,8,4,3
180,"[22, 40, 56, 5]",0.7144930064678192,48,3,22,88,1,40,120,1,56,16,2,5
785,"[22, 9, 58, 55]",0.7147493481636047,48,3,22,24,2,9,120,3,58,112,4,55
750,"[21, 38, 0, 34]",0.7148882031440735,48,2,21,80,3,38,8,1,0,72,3,34
607,"[11, 42, 41, 27]",0.7150487720966339,24,4,11,88,3,42,88,2,41,56,4,27
74,"[15, 57, 8, 45]",0.7151017129421234,32,4,15,120,2,57,24,1,8,96,2,45
480,"[18, 31, 32, 53]",0.7151264250278473,40,3,18,64,4,31,72,1,32,112,2,53
942,"[40, 27, 14, 43]",0.7152315616607666,88,1,40,56,4,27,32,3,14,88,4,43
934,"[11, 42, 40, 43]",0.7153183698654175,24,4,11,88,3,42,88,1,40,88,4,43
234,"[14, 45, 57, 57]",0.715513163805008,32,3,14,96,2,45,120,2,57,120,2,57
189,"[14, 39, 7, 51]",0.7155628323554992,32,3,14,80,4,39,16,4,7,104,4,51
829,"[14, 56, 55, 37]",0.7156597793102264,32,3,14,120,1,56,112,4,55,80,2,37
415,"[14, 48, 54, 55]",0.716020119190216,32,3,14,104,1,48,112,3,54,112,4,55
518,"[21, 15, 55, 57]",0.7160329163074494,48,2,21,32,4,15,112,4,55,120,2,57
654,"[36, 29, 21, 7]",0.716066324710846,80,1,36,64,2,29,48,2,21,16,4,7
262,"[29, 28, 44, 23]",0.716256445646286,64,2,29,64,1,28,96,1,44,48,4,23
770,"[26, 15, 23, 37]",0.7164736568927765,56,3,26,32,4,15,48,4,23,80,2,37
240,"[18, 21, 25, 27]",0.7165224611759186,40,3,18,48,2,21,56,2,25,56,4,27
534,"[21, 26, 7, 34]",0.7165675342082978,48,2,21,56,3,26,16,4,7,72,3,34
4,"[22, 1, 28, 51]",0.716574615240097,48,3,22,8,2,1,64,1,28,104,4,51
47,"[36, 49, 41, 25]",0.7169402539730072,80,1,36,104,2,49,88,2,41,56,2,25
92,"[17, 27, 37, 33]",0.7170007228851318,40,2,17,56,4,27,80,2,37,72,2,33
848,"[10, 43, 57, 7]",0.7170636177062988,24,3,10,88,4,43,120,2,57,16,4,7
425,"[32, 31, 46, 54]",0.7170758068561554,72,1,32,64,4,31,96,3,46,112,3,54
940,"[29, 10, 29, 38]",0.7171303749084472,64,2,29,24,3,10,64,2,29,80,3,38
7,"[29, 6, 31, 55]",0.7171957135200501,64,2,29,16,3,6,64,4,31,112,4,55
95,"[29, 11, 8, 5]",0.7172920227050781,64,2,29,24,4,11,24,1,8,16,2,5
691,"[17, 19, 43, 22]",0.7172996640205384,40,2,17,40,4,19,88,4,43,48,3,22
862,"[25, 44, 37, 37]",0.717384147644043,56,2,25,96,1,44,80,2,37,80,2,37
309,"[17, 30, 44, 17]",0.7174108505249024,40,2,17,64,3,30,96,1,44,40,2,17
924,"[13, 46, 42, 42]",0.7176817953586578,32,2,13,96,3,46,88,3,42,88,3,42
628,"[23, 21, 7, 49]",0.7177008748054504,48,4,23,48,2,21,16,4,7,104,2,49
717,"[16, 47, 32, 35]",0.7178315818309784,40,1,16,96,4,47,72,1,32,72,4,35
958,"[15, 41, 29, 57]",0.717836731672287,32,4,15,88,2,41,64,2,29,120,2,57
573,"[29, 15, 52, 1]",0.7178862571716309,64,2,29,32,4,15,112,1,52,8,2,1
177,"[19, 21, 50, 59]",0.7186360895633698,40,4,19,48,2,21,104,3,50,120,4,59
2,"[28, 31, 29, 17]",0.7186986804008484,64,1,28,64,4,31,64,2,29,40,2,17
849,"[14, 24, 58, 45]",0.7187590718269348,32,3,14,56,1,24,120,3,58,96,2,45
399,"[22, 10, 50, 11]",0.718881219625473,48,3,22,24,3,10,104,3,50,24,4,11
549,"[29, 10, 16, 6]",0.7191907227039337,64,2,29,24,3,10,40,1,16,16,3,6
961,"[36, 49, 37, 5]",0.7192024707794189,80,1,36,104,2,49,80,2,37,16,2,5
100,"[23, 1, 35, 37]",0.7192265689373016,48,4,23,8,2,1,72,4,35,80,2,37
34,"[29, 30, 32, 40]",0.7194434762001037,64,2,29,64,3,30,72,1,32,88,1,40
884,"[22, 6, 32, 15]",0.7195668458938599,48,3,22,16,3,6,72,1,32,32,4,15
962,"[18, 34, 38, 9]",0.7196013271808624,40,3,18,72,3,34,80,3,38,24,2,9
42,"[13, 38, 37, 35]",0.7196107566356659,32,2,13,80,3,38,80,2,37,72,4,35
786,"[11, 35, 40, 14]",0.7198796153068543,24,4,11,72,4,35,88,1,40,32,3,14
576,"[18, 26, 40, 49]",0.71992347240448,40,3,18,56,3,26,88,1,40,104,2,49
842,"[21, 33, 43, 0]",0.7199541687965393,48,2,21,72,2,33,88,4,43,8,1,0
346,"[17, 46, 5, 27]",0.7199712932109833,40,2,17,96,3,46,16,2,5,56,4,27
571,"[13, 53, 29, 41]",0.7199919879436493,32,2,13,112,2,53,64,2,29,88,2,41
524,"[26, 5, 44, 59]",0.7200608313083648,56,3,26,16,2,5,96,1,44,120,4,59
891,"[14, 35, 7, 38]",0.720191603899002,32,3,14,72,4,35,16,4,7,80,3,38
201,"[25, 22, 0, 31]",0.7202920734882354,56,2,25,48,3,22,8,1,0,64,4,31
537,"[15, 26, 59, 51]",0.7204549312591553,32,4,15,56,3,26,120,4,59,104,4,51
400,"[13, 57, 16, 53]",0.7206750929355621,32,2,13,120,2,57,40,1,16,112,2,53
800,"[25, 40, 49, 25]",0.7208411931991577,56,2,25,88,1,40,104,2,49,56,2,25
108,"[17, 29, 39, 44]",0.7208935916423798,40,2,17,64,2,29,80,4,39,96,1,44
874,"[14, 22, 47, 18]",0.7209108173847198,32,3,14,48,3,22,96,4,47,40,3,18
44,"[14, 41, 26, 35]",0.720962005853653,32,3,14,88,2,41,56,3,26,72,4,35
854,"[28, 42, 1, 47]",0.7211477220058441,64,1,28,88,3,42,8,2,1,96,4,47
217,"[19, 40, 51, 2]",0.7213001608848572,40,4,19,88,1,40,104,4,51,8,3,2
420,"[23, 1, 6, 30]",0.721486485004425,48,4,23,8,2,1,16,3,6,64,3,30
596,"[29, 11, 23, 47]",0.721511960029602,64,2,29,24,4,11,48,4,23,96,4,47
263,"[26, 44, 5, 38]",0.7216678559780121,56,3,26,96,1,44,16,2,5,80,3,38
525,"[25, 36, 39, 48]",0.7217758178710938,56,2,25,80,1,36,80,4,39,104,1,48
63,"[20, 57, 33, 13]",0.7219445645809174,48,1,20,120,2,57,72,2,33,32,2,13
992,"[11, 30, 37, 43]",0.7223242461681366,24,4,11,64,3,30,80,2,37,88,4,43
603,"[48, 30, 29, 14]",0.7224834620952606,104,1,48,64,3,30,64,2,29,32,3,14
229,"[44, 34, 36, 31]",0.7227169334888458,96,1,44,72,3,34,80,1,36,64,4,31
40,"[22, 28, 56, 25]",0.7228165626525879,48,3,22,64,1,28,120,1,56,56,2,25
88,"[33, 17, 41, 57]",0.7228516101837158,72,2,33,40,2,17,88,2,41,120,2,57
553,"[19, 20, 31, 57]",0.7228820145130157,40,4,19,48,1,20,64,4,31,120,2,57
508,"[18, 33, 46, 14]",0.7229377686977386,40,3,18,72,2,33,96,3,46,32,3,14
625,"[28, 38, 56, 19]",0.7229408621788025,64,1,28,80,3,38,120,1,56,40,4,19
308,"[21, 29, 18, 32]",0.7229646980762482,48,2,21,64,2,29,40,3,18,72,1,32
251,"[18, 19, 55, 47]",0.7229699730873108,40,3,18,40,4,19,112,4,55,96,4,47
160,"[19, 15, 34, 43]",0.7233274102210998,40,4,19,32,4,15,72,3,34,88,4,43
199,"[13, 41, 47, 2]",0.7233538389205932,32,2,13,88,2,41,96,4,47,8,3,2
515,"[28, 30, 53, 47]",0.7236061811447143,64,1,28,64,3,30,112,2,53,96,4,47
822,"[15, 26, 35, 14]",0.7236328780651092,32,4,15,56,3,26,72,4,35,32,3,14
987,"[22, 6, 14, 2]",0.7236843824386596,48,3,22,16,3,6,32,3,14,8,3,2
588,"[23, 10, 21, 59]",0.723722118139267,48,4,23,24,3,10,48,2,21,120,4,59
726,"[25, 56, 23, 46]",0.7237227559089661,56,2,25,120,1,56,48,4,23,96,3,46
933,"[29, 12, 54, 15]",0.7237676680088043,64,2,29,32,1,12,112,3,54,32,4,15
338,"[25, 22, 35, 10]",0.7238459289073944,56,2,25,48,3,22,72,4,35,24,3,10
175,"[29, 32, 29, 3]",0.7238479673862457,64,2,29,72,1,32,64,2,29,8,4,3
816,"[13, 39, 3, 39]",0.724124675989151,32,2,13,80,4,39,8,4,3,80,4,39
295,"[56, 17, 36, 7]",0.7242256462574005,120,1,56,40,2,17,80,1,36,16,4,7
585,"[44, 52, 33, 26]",0.7244844257831573,96,1,44,112,1,52,72,2,33,56,3,26
214,"[23, 13, 5, 34]",0.724596905708313,48,4,23,32,2,13,16,2,5,72,3,34
704,"[15, 46, 12, 22]",0.7246534705162049,32,4,15,96,3,46,32,1,12,48,3,22
123,"[18, 25, 12, 50]",0.7247291028499603,40,3,18,56,2,25,32,1,12,104,3,50
431,"[25, 11, 9, 35]",0.7247954487800599,56,2,25,24,4,11,24,2,9,72,4,35
885,"[32, 49, 38, 38]",0.7248937368392945,72,1,32,104,2,49,80,3,38,80,3,38
325,"[19, 27, 18, 55]",0.7249263405799866,40,4,19,56,4,27,40,3,18,112,4,55
21,"[15, 33, 34, 13]",0.7249650359153748,32,4,15,72,2,33,72,3,34,32,2,13
245,"[48, 30, 4, 14]",0.7251107096672058,104,1,48,64,3,30,16,1,4,32,3,14
413,"[11, 49, 34, 57]",0.7251117706298829,24,4,11,104,2,49,72,3,34,120,2,57
341,"[25, 13, 26, 53]",0.725179785490036,56,2,25,32,2,13,56,3,26,112,2,53
517,"[36, 35, 32, 55]",0.725439327955246,80,1,36,72,4,35,72,1,32,112,4,55
219,"[28, 26, 51, 42]",0.7254814147949219,64,1,28,56,3,26,104,4,51,88,3,42
373,"[14, 50, 8, 13]",0.7257241606712341,32,3,14,104,3,50,24,1,8,32,2,13
561,"[40, 34, 15, 14]",0.725817859172821,88,1,40,72,3,34,32,4,15,32,3,14
907,"[13, 46, 12, 25]",0.7258441150188446,32,2,13,96,3,46,32,1,12,56,2,25
130,"[25, 34, 23, 22]",0.7258492827415466,56,2,25,72,3,34,48,4,23,48,3,22
446,"[11, 43, 13, 43]",0.7258915305137634,24,4,11,88,4,43,32,2,13,88,4,43
823,"[14, 41, 37, 19]",0.7259201586246491,32,3,14,88,2,41,80,2,37,40,4,19
461,"[16, 42, 6, 42]",0.7262016296386719,40,1,16,88,3,42,16,3,6,88,3,42
432,"[20, 42, 29, 40]",0.726378220319748,48,1,20,88,3,42,64,2,29,88,1,40
436,"[26, 12, 2, 29]",0.7263814330101013,56,3,26,32,1,12,8,3,2,64,2,29
302,"[36, 29, 37, 9]",0.7263828873634338,80,1,36,64,2,29,80,2,37,24,2,9
928,"[15, 30, 12, 21]",0.7264671802520752,32,4,15,64,3,30,32,1,12,48,2,21
997,"[23, 14, 23, 15]",0.7265907049179077,48,4,23,32,3,14,48,4,23,32,4,15
156,"[14, 53, 16, 25]",0.7266045331954956,32,3,14,112,2,53,40,1,16,56,2,25
801,"[20, 50, 20, 43]",0.7266306400299072,48,1,20,104,3,50,48,1,20,88,4,43
810,"[48, 27, 14, 56]",0.7267297089099884,104,1,48,56,4,27,32,3,14,120,1,56
530,"[29, 48, 44, 9]",0.7268441915512085,64,2,29,104,1,48,96,1,44,24,2,9
292,"[18, 23, 2, 2]",0.7268941760063171,40,3,18,48,4,23,8,3,2,8,3,2
407,"[17, 34, 58, 58]",0.7268976747989655,40,2,17,72,3,34,120,3,58,120,3,58
999,"[29, 40, 22, 34]",0.726919424533844,64,2,29,88,1,40,48,3,22,72,3,34
132,"[36, 42, 34, 52]",0.7269539654254913,80,1,36,88,3,42,72,3,34,112,1,52
744,"[21, 52, 16, 25]",0.7269753694534302,48,2,21,112,1,52,40,1,16,56,2,25
290,"[14, 41, 28, 17]",0.7270980060100556,32,3,14,88,2,41,64,1,28,40,2,17
805,"[13, 34, 50, 30]",0.7271452069282531,32,2,13,72,3,34,104,3,50,64,3,30
